Ein Service des Knowledge-Hubs von Monitor Versorgungsforschung. Täglich automatisiert KI-kuratiert aus PubMed und auf Deutsch übersetzt.

Aufgenommen;Autor;Publiziert am;In PubMed seit;Journal;Jahr;Titel;Fragestellung;Ergebnis;Übertragbarkeit;PMID;PubMed-Link
2026-09-07;Li W et al.;15.05.2026;01.06.2026;Front Endocrinol (Lausanne);2026;Eisenspeicher beeinflussen Stoffwechselrisiko bei Männern und Frauen unterschiedlich;Schwedische Querschnittstudie (SCAPIS) mit 1.272 Personen (640 Männer, 632 Frauen, mittleres Alter) zu Geschlechtsunterschieden in Eisenbiomarkern und Herz-Kreislauf-Risikofaktoren.;"Männer hatten höhere Eisenspeicher als prä- und postmenopausale Frauen. Hyperferritinämie trat bei 21,6% der Männer vs. 12,0% der Frauen auf (p<0,01); Metabolisches Syndrom bei 34,5% vs. 24,6% (p<0,01). BMI, Alkoholkonsum, LDL und Triglyzeride korrelierte mit Ferritin bei beiden Geschlechtern. Nur bei Frauen: Alter und Bluthochdruck assoziiert mit Ferritinwert. Ursache: Geschlechtsunterschiede in Eisenmetabolismus biologisch bedingt, werden aber klinisch unterschiedlich relevant.";"Schweden, skandinavisches Registersystem; Befund zu Biomarkern übertragbar auf deutsche Prävention.";42222086;https://pubmed.ncbi.nlm.nih.gov/42222086/
2026-09-07;Gumà-Lao J et al.;29.05.2026;29.05.2026;Int J Equity Health;2026;Geschlechtsunterschiede und Klassenungleichheit prägen selbstbewertete Gesundheit unterschiedlich;"Spanische Querschnittstudie mit 10.210 Erwachsenen (30–60 Jahre) aus der Nationalen Gesundheitserhebung 2023; Entscheidungsbäume analysieren Schnittmengen von Geschlecht und sozialer Klasse bei selbstbewerteter Gesundheit.";Entscheidungsbäume unterschieden sich signifikant nach intersektionaler Gruppe: weniger qualifizierte Gruppen zeigten komplexere Bäume, d.h. schnellere Ansammlung chronischer Krankheiten in jüngeren Jahren. Schicht und Geschlecht beeinflussen nicht linear, sondern in einzigartigen Kombinationen die Wahrnehmung von Gesundheit. Mechanismus: soziale Determinanten plus Geschlechtsrollen zusammen.;"Spanien, südeuropäisches Gesundheitssystem; Intersektionalitäts-Methodik für Deutschland bedeutsam.";42216170;https://pubmed.ncbi.nlm.nih.gov/42216170/
2026-09-06;Khojakulova U et al.;04.09.2026;04.09.2026;Rheumatol Int;2026;Handgriffstärke bei rheumatoider Arthritis: Frauen erreichen 60% des Normwerts, Männer 66%, deutlicher Geschlechtsunterschied;Querschnittstudie mit 70 RA-Patienten (78,6% Frauen) zur Erfassung der Handgriffstärke relativ zu alters- und geschlechtsspezifischen Referenznormen und Assoziation mit klinischen Faktoren.;"Mittlere maximale Handgriffstärke 23,9±8,8 kg; niedrige Werte bei 28,6% (20% Frauen, 60% Männer). Vs. Norm: Männer median z=-1,71 (p=0,001), Frauen median z=-0,55 (p<0,001). Inverse Korrelation mit Alter (ρ=-0,4; p=0,001) und Rauchen (ρ=-0,41; p=0,001), positive mit BMI (ρ=0,35; p=0,003). Höheres Alter war unabhängig mit reduzierter Griffstärke assoziiert (B=-0,21 kg/Jahr; p=0,012). Befund: Geschlechtsspezifische Normen wichtig für Sarkopenie-Diagnostik.";"Kasachstan/Südeuropa-Kohort e, aber Messmethoden international standardisiert; Relevanz für deutsches Rheumatologie-Screening.";42696125;https://pubmed.ncbi.nlm.nih.gov/42696125/
2026-09-06;Pieri M;11.08.2026;26.08.2026;Front Public Health;2026;LGBTQ+-Fachpersonen in Portugal erleben Diskriminierung und navigieren Sichtbarkeitspraktiken am Arbeitsplatz;Qualitative Studie mit 17 LGBTQ+-Fachpersonen im portugiesischen öffentlichen Gesundheitswesen zu deren Arbeitserfahrungen, Sichtbarkeitspraxen und Diskriminierung.;Kernbefunde: Fachpersonen pendeln zwischen Zurückhaltung beim Offenbaren ihrer Identität und Widerstandsmikropraktiken gegen Diskriminierung. Verbale Misshandlung in interprofessionellen Beziehungen kam häufig vor. Mikropraktiken beeinflussen Definition LGBTQ+-freundlicher Arbeitsumgebungen erheblich. Studie unterstreicht Notwendigkeit weiterer Forschung zu Sichtbarkeit im Gesundheitswesen.;Portugal (Süd-/Südosteuropa), ähnliche europäische Systeme, aber strukturelle Unterschiede zu deutschsprachigen Ländern.;42643510;https://pubmed.ncbi.nlm.nih.gov/42643510/
2026-09-06;Nebot-Garcia JE et al.;06.07.2026;06.07.2026;Arch Sex Behav;2026;LGBTQIA+-Minderheitsstress-Skala für Spanien validiert: zeigt psychische Belastung und differenzielle Betroffenheit;Validierungsstudie der spanischen Version einer Skala zur Erfassung von Minderheitsstress (Stigma, Diskriminierung, Viktimisierung) bei 3.254 LGBTQIA+-Erwachsenen in Spanien.;"Fünf-Faktor-Struktur bestätigt (Identitätsverbergen, Ablehnungsanticipation, Diskriminierungserfahrungen, internalisierte Stigma, Viktimisierung). Skala zeigte gute interne Konsistenz und Konstruktvalidität; Messinvarianz über Geschlechterkategorien (Männer, Frauen, nichtbinär). LGBTQIA+-Minderheitsstress korreliert mit Angst und Depression. Skala kann Forschung und Intervention bei den am stärksten betroffenen Gruppen leiten.";"Spanien (Südwesteuropa), vergleichbar mit deutschsprachigen LGBTQIA+-Populationen; aber Unterschied: keine Pflegeversicherung wie Deutschland.";42406308;https://pubmed.ncbi.nlm.nih.gov/42406308/
2026-09-06;Cruciani G et al.;15.06.2026;15.06.2026;LGBT Health;2026;Klinische Kompetenzen für LGBTQ-Versorgung: Hausärzte zeigen niedrigere Werte als Psychiater, Schulung hilft;Querschnittstudie mit 165 italienischen Fachpersonen (Hausarzt, Sexualmedizin, Psychiatrie) zur Untersuchung von Faktoren, die klinische Fähigkeiten in LGBTQ-Versorgung beeinflussen.;"Hausärzte berichteten signifikant niedrigere klinische Fähigkeiten, höhere heteronormative Überzeugungen und Vorurteile als Psychiater; auch niedrigste LGBTQ-Schulungsteilnahme unter Gruppen. Höhere klinische Fähigkeiten waren assoziiert mit niedrigeren heteronormativen Überzeugungen (p<0,05), LGBTQ-Schulungsteilnahme und Kontakt mit LGBTQ-Personen im privaten Umfeld. Befund: Gezielte Schulungen und Leitlinien nötig, um Heteronormativität in Versorgung zu verringern.";"Italien, mediterranes Südeuropa; DACH-System hat ähnliche Lücken in LGBTQ-Lehrplänen.";42295979;https://pubmed.ncbi.nlm.nih.gov/42295979/
2026-09-06;Das S et al.;02.06.2026;03.06.2026;BMC Public Health;2026;Reproduktive Belastungen, nicht biologisches Geschlecht, erklären erhöhtes Osteoarthrose-Risiko von Frauen;Deutsche Bevölkerungsstudie mit 4.687 Personen (davon 2.359 Frauen) zur Untersuchung, ob das höhere Osteoarthrose-Risiko von Frauen auf biologische Geschlechtsentwicklung oder auf reproduktive Kosten (Schwangerschaft, Elternschaft) zurückzuführen ist.;"Kein signifikanter OA-Unterschied zwischen kinderlosen Männern (37%) und Frauen (44%; p=0,081). Frauen mit Kindern hatten aber höheres OA-Risiko als kinderlose Frauen (51% vs. 44%; p=0,047). OA-Risiko stieg bei Frauen pro Kind um 0,10 (95% KI 0,03–0,179; p=0,006), nicht bei Männern (p=0,660). Befund: Geschlechtsdimorphismus entsteht durch reproduktive Kosten, nicht durch Biologie.";Deutschland, DEAS-Bevölkerungsdaten mit großer Stichprobe, aussagekräftig für deutsches Versicherungssystem.;42231317;https://pubmed.ncbi.nlm.nih.gov/42231317/
2026-09-06;Poser PL et al.;01.06.2026;01.06.2026;Mult Scler;2026;Frühe Multiple-Sklerose-Verläufe zeigen keine substanziellen Geschlechtsunterschiede in Behinderung oder Therapiestart;Deutsche Multizenter-Kohorte mit 1.210 therapienaiven Patienten zur Analyse von Geschlechtsunterschieden in Relapse-Präsentation, Behinderungsentwicklung und Behandlung mit Immunmodulatoren in der frühen MS-Phase.;"Keine signifikanten Geschlechtsunterschiede bei Relapse-Präsentation, Zeit bis EDSS ≥3,0 (adjustierte HR 1,32; 95% KI 0,95–1,81) oder DMT-Exposition (p=0,60). Initial hocheffektive Therapie erhielten nur ~5% beider Geschlechter; Prädiktoren waren jüngeres Alter (OR 0,95; p=0,001), höhere Baseline-EDSS (OR 1,79; p<0,001) und RRMS-Diagnose (OR 2,26; p=0,007), nicht aber Geschlecht (OR 0,99; p=0,94). Befunde deuten auf Wandel früherer Geschlechtsmuster und geringere Geschlechtsbias bei Therapieentscheidungen in spezialisierten MS-Zentren.";Deutschland, spezialisierte MS-Zentren mit Routinedaten, vergleichbare Versorgungsstrukturen.;42224266;https://pubmed.ncbi.nlm.nih.gov/42224266/
2026-09-05;Tariq MS et al.;Sept. 2026;04.09.2026;Clin Cardiol;2026;US-Sterblichkeit durch Herzinfarkt und Hypertonie: Männer sterben doppelt so oft wie Frauen, Afroamerikaner am stärksten betroffen;Retrospektive US-Analyse von 3.776.396 Todesfällen durch koronare Herzkrankheit und Hypertonie 2000–2024 nach Altersstandard-Mortalitätsrate mit Joinpoint-Regressionsanalyse temporaler Trends und demografischer Disparitäten.;"Altersstandard-Mortalitätsrate stieg von 57,22 auf 76,95 pro 100.000 (2000–2024); deutlicher Anstieg 2018–2021 (APC 10,13%), dann Rückgang 2021–2024 (APC -3,50%). Männer hatten 2024 doppelte Rate (106,43 vs. 52,68 pro 100.000 Frauen). Nicht-hispanische Afroamerikaner höchste Rate (96,90). Nichtmetropolitane Gebiete stärker betroffen (AAPC 2,79%) als metropolitan (1,23%). Hypertensive Herzkrankheit und Nierenerkrankung gestiegen (AAPC 4,35% bzw. 8,83%), essenzielle Hypertonie stabil. Süden der USA höchste regionale Rate (70,25; AAPC 1,53%).";"USA-Daten; geschlechtliche Unterschiede sind etabliert; Ursachen (Zugang, Diagnostik, Behandlung) nicht differenziert analysiert.";42695462;https://pubmed.ncbi.nlm.nih.gov/42695462/
2026-09-05;Wang H et al.;30.08.2026;04.09.2026;Drug Des Devel Ther;2026;Amisulprid: Frauen ertragen höhere Plasmakonzentrationen, bevor Hyperprolaktinämie auftritt;Retrospektive Analyse von 209 Patienten unter Amisulprid-Behandlung identifiziert Geschlecht als unabhängigen Risikofaktor für arzneimittelbedingte Prolaktinerhöhung und bestimmt geschlechtsspezifische Plasmaspiegelschwellen.;Multivariable Analyse identifizierte Geschlecht, Amisulprid-Plasmakonzentration und Komedikation (Idebenon, Lorazepam) als unabhängige Risikofaktoren (p < 0,05). ROC-Analyse ergab Schwellenwert von 28 ng/ml für erhöhte Prolaktin-Werte insgesamt. Geschlechtsspezifische Amisulprid-Konzentrationsschwellen waren höher bei Frauen (317,8 ng/ml) als Männern (294,2 ng/ml), was auf größere Toleranz bei Frauen hindeutet und signifikante Geschlechterdifferenzen in Empfindlichkeit für Prolaktin-Elevation bestätigt.;"Biologische Geschlechterdifferenz (Rezeptorbindung/Metabolismus); therapeutisches Drug Monitoring adaptierbar auf Deutschland.";42695070;https://pubmed.ncbi.nlm.nih.gov/42695070/
2026-09-05;Fairbanks J et al.;11.08.2026;11.08.2026;J Surg Educ;2026;Endoskopie-Training: Frauen berichten Ergonomie-Probleme, erleben mentale Niederlagen;Britische Qualitätsstudie mit 10 weiblichen chirurgischen Assistentinnen untersucht deren Erfahrungen in der Endoskopie-Ausbildung, insbesondere Ergonomie und die Wirksamkeit immersiver Trainingsmethoden.;Mehrheit der weiblichen Trainees berichtete Schwierigkeiten bei Handhabung und Manövrieren des Endoskops, Belastung beim Erreichen von Bedienteilen, Frustration bis zur subjektiven mentalen Niederlage über Zeit. Viele Trainees waren sich nicht bewusst, dass dies ein strukturelles Ergonomie-Problem für Frauen darstellt, und attribuierten es persönlich. Immersive Trainingsmethoden zeigten positive Effekte (Volumen, Vertrauen), wurden aber als physisch und psychisch belastend wahrgenommen. Awareness für Ergonomie und geschlechterspezifische Bedarfe fehlte stark.;"Europäische Studie mit direktem Versorgungsbezug; erklärt Leistungsunterschiede durch Arbeitsgestaltung, nicht Kompetenz.";42580002;https://pubmed.ncbi.nlm.nih.gov/42580002/
2026-09-05;Meijer YM et al.;16.07.2026;16.07.2026;J Am Med Dir Assoc;2026;Geschlecht prägt Pflegepfade bei Demenz: Frauen länger institutionalisiert, höhere Langzeitkosten;Niederländische Abrechnungsdaten von 15.214 Demenzpatienten, davon 8.465 Frauen, zeigen geschlechtsspezifische Unterschiede in Institutionalisierung, Mortalität und Kostenverläufen über 6 Jahre Nachverfolgung.;"Frauen hatten höheres Institutionalisierungsrisiko (HR 1,21; 95% CI 1,16–1,26), niedrigere Mortalität nach Institutionalisierung (HR 0,61; 95% CI 0,58–0,64), längere Verweildauer (Median 2,44 vs. 1,47 Jahre) und höhere Langzeitpflegekosten (+€11.247; 95% CI €10.462–€11.852 pro Jahr), während Gesundheitskosten niedriger waren (-€1.297; 95% CI -€1.597 bis -€1.086). Die Unterschiede blieben nach Adjustment für Alter und Institutionalisierung signifikant. Die biologische Grundlage der unterschiedlichen Mortalität wird nicht erklärt; die längere Lebensdauer mit Demenz ist dokumentiert.";"Vergleichbares Versicherungssystem (Niederlande); Datenqualität europäischer Register verfügbar.";42462378;https://pubmed.ncbi.nlm.nih.gov/42462378/
2026-09-05;Goodrose-Flores C et al.;15.07.2026;15.07.2026;BMJ Open;2026;Krebsbedingte Gewichtsverluste werden unterschiedlich wahrgenommen: Frauen positiver, Männer belastet;Studienprotokoll der internationalen GRACE-Studie untersucht geschlechtsspezifische Unterschiede in der Körperbildwahrnehmung während tumorbedingten Gewichtsverlusts in 6 Ländern mit insgesamt 600 Patienten (je 50 Frauen und Männer pro Land).;"Frühere schwedische Studie zeigte, dass Männer mit fortgeschrittenem Krebs Gewichtsverlust negativ wahrnahmen, während Frauen ihn positiver bewerteten. GRACE untersucht diese Unterschiede mit dem Body Image Scale (BIS) primär als Differenz zwischen Frauen und Männern; klinisch signifikant ist eine Differenz von 3 BIS-Punkten. Länderübergreifende Variation wird exploratorisch untersucht. Das Studiendesign ist pragmatisch (Länder: Schweden, Chile, Neuseeland, Schweiz, USA, Vietnam); Datenerhebung 2025 gestartet.";"Neue Studie zeigt Studienansatz; noch keine Ergebnisse verfügbar – zur Verfolgung vorgemerkt.";42457417;https://pubmed.ncbi.nlm.nih.gov/42457417/
2026-09-05;Waterloos M et al.;11.06.2026;11.06.2026;Eur Urol Focus;2026;Urethraplastik nach geschlechtsangleichender Chirurgie: Längung der Harnröhre erhöht Komplikationsrisiko;Übersichtsarbeit zu Komplikationen nach geschlechtsangleichender genitaler Chirurgie (Metoidioplastie und Phalloplastie) bei transMännern mit und ohne Urethrallängung, basierend auf heterogener Fachliteratur.;"Konstruktion der Neourethra ist Hauptdeterminant postoperativer Morbidität; Fisteln und Strikturen sind häufigste Komplikationen. Urethrallängung konsistent mit höheren Komplikationsraten assoziiert, Verfahren ohne Längung zeigen niedrigere Morbidität ohne klare Unterschiede in patientenberichteten Outcomes. Staging der Rekonstruktion und Vaginektomie können Ergebnisse beeinflussen; aktuelle Evidenz bleibt inklusiv. Shared Decision-Making wird als notwendig unterstrichen, um chirurgische Ziele mit Patientenerwartungen abzustimmen.";"Europäische Fachübersicht; identifiziert biologische Herausforderung (Gewebeverträglichkeit) und braucht individualisierte Beratung.";42276909;https://pubmed.ncbi.nlm.nih.gov/42276909/
2026-09-04;Chu X et al.;18.08.2026;02.09.2026;Front Public Health;2026;Ernährungsvielfalt verbessert Handgriffstärke – aber unterschiedlich nach Geschlecht;Querschnittstudie mit 1.613 älteren Erwachsenen (≥60 Jahre) in China zur Mediatorfunktion von Harnsäure in der Assoziation zwischen Ernährungsvielfalt und Muskelkraft, stratifiziert nach Geschlecht.;Höhere Ernährungsvielfalt mit höherer Handgriffstärke assoziiert (β = 0,366). Harnsäure mediierte diesen Effekt nur bei Männern (9,22% des Gesamteffekts auf relative Handgriffstärke), nicht bei Frauen. Bei Männern mit Harnsäure >363 μmol/L signifikanter negativer Effekt auf Muskelkraft, bei Frauen nicht nachgewiesen.;"China, aber Mechanismus (Harnsäure-Metabolismus) biologisch grundlegend; Geschlechtsspezifität klinisch bedeutsam";42682463;https://pubmed.ncbi.nlm.nih.gov/42682463/
2026-09-04;Jacobi M et al.;10.05.2026;04.07.2026;J Plast Reconstr Aesthet Surg;2026;Geschlechtsangleichende Brustoperation verbessert Geschlechtsdysphorie deutlich;Mixed-Methods-Studie mit 13 Patienten untersucht deutsche Übersetzung und klinische Anwendbarkeit des GENDER-Q zur Messung von Outcome nach masculinizing chest surgery.;"Postoperativ signifikante Verbesserungen in allen Domains: Brusterscheinung (Mittelwert 64,23 Punkte, standardized response mean 3,59), Körperbild (36,85 Punkte, SRM 1,59), Geschlechtsdysphorie (23,08 Punkte, SRM 1,64), psychische Belastung (26,84 Punkte, SRM 2,04; alle p < 0,013). Zufriedenheit mit Versorgungserlebnis bereits baseline hoch (87,6–94,3), stabil. Instrument zeigt gute sprachliche und konzeptuelle Äquivalenz.";"Deutschland, klinisches Versorgungsprogramm; kleine Pilotstudie, aber direkter Relevanzbezug";42401040;https://pubmed.ncbi.nlm.nih.gov/42401040/
2026-09-04;Sandforth L et al.;03.07.2026;03.07.2026;Diabetologia;2026;Bauchfett und Hirnstoffwechsel bei Frauen stärker gefährdet als bei Männern;Studie untersucht die Geschlechtsspezifität von Körperfettverteilung als Prädiktor für die Insulinempfindlichkeit des Hippocampus im Alter mit Daten von 260 Personen.;"Bei älteren Frauen war eine ungünstige Fettverteilung (erhöhtes Waist-to-Hip-Ratio, viscerale Fettmasse, intrahepatische Lipide) signifikant mit geringerer Hippocampus-Insulinresponsivität assoziiert (alle p < 0,05); Effekt stärker postmenopausal. Bei Männern keine signifikanten Assoziationen von Fettverteilung mit Hippocampus-Insulinempfindlichkeit. Befund weist auf geschlechtsspezifische Mekanismen der Diabetesentstehung hin.";Deutschland, prospektiv gemessene Stoffwechselvariablen, aber kleine US-Population;42399494;https://pubmed.ncbi.nlm.nih.gov/42399494/
2026-09-04;Helgadóttir B et al.;10.06.2026;10.06.2026;Sci Rep;2026;Körperliche Aktivität wird bei Kindern durch unterschiedliche genetische Faktoren beeinflusst;Zwillingsstudie mit 2.046 schwedischen 9-Jährigen untersucht geschlechtsspezifische genetische und Umwelteinflüsse auf Bewegungsaktivität und Sitzzeit mit Beschleunigungsmesser.;"Bei Jungen: Genetik dominiert vigorous PA (heritability 0,57), bei Mädchen light PA (heritability 0,44); für vigorous PA signifikanter Unterschied zwischen Geschlechtern (p = 0,001). Geteilte Umwelteffekte zeigen inverses Muster zu genetischen. Befund unterstreicht geschlechtsspezifische biologische Mechanismen der Aktivitätsmuster.";Schweden, hohe Datenqualität, aber Grundlagenbefund zu biologischen Einflussfaktoren;42271163;https://pubmed.ncbi.nlm.nih.gov/42271163/
2026-09-04;Madsen TE et al.;14.07.2026;05.06.2026;Neurology;2026;Migräne erhöht nach der Menopause das Schlaganfallrisiko;Kohortenstudie mit 130.277 postmenopausalen Frauen der Women's Health Initiative über 19,9 Jahre zum Zusammenhang von Migräneanamnese und Schlaganfallrisiko.;"Frauen mit Migräneanamnese hatten 12% höhere Rate für ischämische Schlaganfälle (HR 1,12, 95% KI 1,02–1,23); kein Unterschied bei hämorrhagischen Schlaganfällen oder Gesamtschlaganfällen. Stärkste Assoziation in der Subgruppe cardioembolic stroke (HR 1,17). Risiko variierte nicht signifikant nach Alter.";"USA, aber Frage unabhängig von Zugangshürden; postmenopausale Frauen international vergleichbar";42247650;https://pubmed.ncbi.nlm.nih.gov/42247650/
2026-09-04;Weisner FE et al.;04.06.2026;04.06.2026;Transl Psychiatry;2026;Adrenarche-Hormone schützen nur Jungen vor psychischen Symptomen;Längsschnittstudie der ABCD-Kohorte (n bis 11.696) prüft, ob DHEA in der Frühadoleszenz sexusspezifische Vorhersagekraft für Externalizing- und Internalizing-Symptome hat.;Bei Jungen: höheres DHEA mit weniger Externalizing-Symptomen assoziiert (β = –0,07 SD pro SD-Anstieg log-DHEA bei 3-Jahr-Nachverfolgung, 95% KI –0,10 bis –0,04) und geringerem klinischen Externalizing-Threshold (adjustierte RR = 0,81, 95% KI 0,70–0,93). Bei Mädchen: keine Hormon-Symptom-Assoziation. Befund deute auf geschlechtsspezifische hormonelle Verwundbarkeitsfenster in Adoleszenz hin.;"USA, aber biologischer Hormoneffekt grundsätzlich übertragbar; Geschlechtsspezifität klinisch relevant";42243081;https://pubmed.ncbi.nlm.nih.gov/42243081/
2026-09-03;Drysdale K et al.;01.09.2026;01.09.2026;Health Promot Int;2026;Menopause bei Trans- und Gender-diversen Menschen: jenseits von Cisgenderismus;Qualitative Analyse von 3 Fokusgruppen mit 17 trans-Männern und nonbinären Personen mit Ovarien zu Verständnis, Erfahrung und Versorgungsbedarf bei hormonellen Veränderungen.;"Teilnehmer berichten, dass zeitgenössische Menopausen-Diskurse stark durch cisgendernormative Annahmen geprägt sind; Verständnis von Menopause bei trans-Personen wird durch persönliche und andere Geschlechtsidentität sowie Kontexte der Geschlechtsaffirmation vermittelt. Versorgung muss trans-Personen einbeziehen als Frage der Health Equity, nicht bloßer Inklusion.";Australien, Fokusgruppen, Versorgungslücke in aktuellen Menopausen-Leitlinien erkannt;42678722;https://pubmed.ncbi.nlm.nih.gov/42678722/
2026-09-03;Blomaard CM et al.;26.08.2026;26.08.2026;AIDS Care;2026;Long-Acting-HIV-PrEP: unterschiedliche Akzeptanz zwischen Erfahrenen und Anfängern;Querschnittstudie zu Absichten der Nutzung verschiedener long-acting-PrEP-Modalitäten bei 1258 HIV-negativen MSM und trans/gender-diversen Personen in Amsterdam (97,9% MSM).;"Intention zur Nutzung monatlich orale long-acting PrEP (ACS-Kohorte: 38% hohe Intention; Survey: 81%), gefolgt von 2-monatlich intramuskulärer PrEP (ACS: 19%; Survey: 47%) und Implantaten (ACS: 9%; Survey: 37%). PrEP-erfahrene Teilnehmer zeigten höhere Intention für orale und injectable Formen als PrEP-naive. Angebot mehrerer Modalitäten könnte Akzeptanz und Retention verbessern.";Niederlande, vergleichbares Versicherungssystem, europäische Zugangswege;42647163;https://pubmed.ncbi.nlm.nih.gov/42647163/
2026-09-03;Zayat R et al.;20.08.2026;20.08.2026;J Am Heart Assoc;2026;Frauen brauchen nach Herzoperation länger zur Genesung;Propensity-Score-Analyse zur Untersuchung von Geschlechtsunterschieden in Komplikationen und Erholung nach hochriskanter Herzchirurgie anhand von 1386 Patienten aus der SUSTAIN-CSX-Studie.;"Frauen zeigten verlängerten Intensivstationsaufenthalt (Median 3 vs. 2 Tage) und längeren Klinikaufenthalt (Median 10 vs. 9 Tage); nach Adjustment war das Risiko für prolongiertes Aufenthalt signifikant erhöht (ICU: IRR 1,8 [95%-KI 1,2–2,9], p=0,009; Klinik: IRR 1,4 [95%-KI 1,0–1,9], p=0,031). Sterblichkeit unterschied sich 180 Tage nicht signifikant. Der längere Genesungsverlauf persisitierte auch nach Kontrolle für Baseline-Unterschiede.";Deutsche Klinikdaten, vergleichbare Dokumentationspflichten, AWMF-Leitlinien ohne Geschlechtsstratifizierung;42622119;https://pubmed.ncbi.nlm.nih.gov/42622119/
2026-09-03;Li Y et al.;11.06.2026;11.06.2026;Int J Hyg Environ Health;2026;Luftverschmutzung wirkt sich auf Männer und Frauen unterschiedlich auf das Herz aus;Longitudinale Analyse von 9181 EKGs aus 4143 Teilnehmern der KORA-Kohort zur Untersuchung geschlechtsspezifischer Assoziationen zwischen Langzeit-Luftschadstoffexposition und EKG-Parametern der kardialen Reizleitung und Repolarisation.;"Bei Männern war ein IQR-Anstieg von Feinstaub (PM2,5) und Stickstoffdioxid (NO2) mit einer Verlängerung des JTc-Intervalls von 0,31% (95%-KI 0,10–0,51) bzw. 0,51% (95%-KI 0,28–0,74) assoziiert. Bei Frauen waren Hauptmodell-Schätzungen weniger konsistent; stratifizierte Analysen zeigten stärkere positive Assoziationen in Subgruppen mit Übergewicht, Rauchen und niedriger Bildung. Effekt der Luftverschmutzung auf die Repolarisation ist geschlechtsspezifisch und wird durch soziodemografische Faktoren modifiziert.";Deutschland, KORA-Kohorte, Umweltbelastung, vergleichbare Datenqualität;42275869;https://pubmed.ncbi.nlm.nih.gov/42275869/
2026-09-03;Hu J et al.;11.06.2026;11.06.2026;Psychol Med;2026;Geschlechtsunterschiede in der Genetik von Angststörungen: teilweise unterschiedliche Architektur;"Erste geschlechtsspezifische Metaanalyse von GWAS für Angststörungen mit UK Biobank und All of Us (85.042 Frauen mit Fällen, 36.732 Männer mit Fällen); funktionelle Annotation und sex-spezifische polygenic scores durchgeführt.";"Bei Frauen waren 21 lead SNPs signifikant mit Angst assoziiert, bei Männern 5. Genetische Korrelation zwischen Geschlechtern war hoch, aber signifikant <1 (p<0,05), was auf teilweise unterschiedliche genetische Architektur hinweist. Heritabilität war bei Frauen signifikant höher. Gen-basierte Tests identifizierten unterschiedliche Gene bei Frauen und Männern; weibliche Angst zeigte stärkere Korrelationen mit ADHS und BMI, männliche mit waist-hip-ratio-adjustiertem BMI. Unterschiedliche genetische Architektur erklärt, warum separate Analysen nötig sind.";Großbritannien, USA – Datengröße begrenzt auf englischsprachige Biobanken, aber biologische Befunde übertragbar;42272362;https://pubmed.ncbi.nlm.nih.gov/42272362/
2026-09-02;Thurisch H et al.;17.08.2026;01.09.2026;Front Immunol;2026;Glasgow Prognostic Score vor allogener Stammzelltransplantation: Geschlechtsspezifische Risiko-Profile;Retrospektive Analyse von 442 alloHSCT-Patienten (2012–2017) zur prognostischen Bedeutung des mGPS (modified Glasgow Prognostic Score) vor und früh nach Transplantation mit Fokus auf Geschlechtsunterschiede.;"Patienten mit mGPS 2 präTx hatten schlechteres Gesamtüberleben (HR 2,32, p<0,0001) und höhere non-relapse mortality (NRM; HR 2,31, p=0,002). Dynamische Änderungen (Δ30mGPS) zeigten stärkere Prognose-Signale (OS: HR 2,85, p=0,02; NRM: HR 3,99, p=0,05). Geschlechtsspezifische Analysen offenbarten unterschiedliche Risiko-Muster. mGPS war in multivariabeler Analyse unabhängiger Prognosefaktor. Die zugrundeliegenden biologischen oder therapeutischen Mechanismen der Geschlechtsunterschiede werden nicht analysiert.";Deutschland beteiligt (Köln, München), europäische Routinedaten vergleichbar;42676515;https://pubmed.ncbi.nlm.nih.gov/42676515/
2026-09-02;Liao JJ et al.;28.08.2026;01.09.2026;Medicine (Baltimore);2026;Pflegepraktikanten: Patienten bevorzugen Frauen, beeinträchtigt durch Empathie-Stereotype;Querschnittstudie mit 460 stationären Patienten in Guangdong/Guangxi zu Geschlechtsstereotypen, Patientenzufriedenheit und Bereitschaft, von männlichen oder weiblichen Pflegepraktikanten versorgt zu werden.;"Patienten zeigten moderate bis hohe Bereitschaft, beide Geschlechter zu akzeptieren (Männer M=3,65, Frauen M=4,10, mit höherer Bereitschaft für Frauen; t=8,53, p<0,001). Patientenzufriedenheit korrelierte positiv (r>0,40, p<0,001) mit Akzeptanz männlicher Praktikanten, während das Stereotyp 'Empathie ist weiblich' negativ korrelierte (r=-0,40, p<0,001). Multiple lineare Regression identifizierte Zufriedenheit (β=0,35), Stereotyp (β=-0,29), urbaner Hintergrund (β=0,16) und Bildung (β=0,13) als Prädiktoren (32,7 % erklärte Varianz). Männliche, städtische, höher gebildete Patienten zeigten höhere Akzeptanz. Unterschied erklärt durch Zuschreibung durch Patienten, nicht durch biologische oder Zugangs-Faktoren.";China - Übertragbarkeit gering, aber Stereotyp-Effekt ist versorgungsrelevant und kulturübergreifend;42675775;https://pubmed.ncbi.nlm.nih.gov/42675775/
